filepath,label
chunks\fake\taylor-to-trump_chunk75.wav,1
chunks\fake\taylor-to-trump_chunk76.wav,1
chunks\fake\taylor-to-trump_chunk77.wav,1
chunks\fake\taylor-to-trump_chunk78.wav,1
chunks\fake\taylor-to-trump_chunk79.wav,1
chunks\fake\taylor-to-trump_chunk8.wav,1
chunks\fake\taylor-to-trump_chunk80.wav,1
chunks\fake\taylor-to-trump_chunk81.wav,1
chunks\fake\taylor-to-trump_chunk82.wav,1
chunks\fake\taylor-to-trump_chunk83.wav,1
chunks\fake\taylor-to-trump_chunk84.wav,1
chunks\fake\taylor-to-trump_chunk85.wav,1
chunks\fake\taylor-to-trump_chunk86.wav,1
chunks\fake\taylor-to-trump_chunk87.wav,1
chunks\fake\taylor-to-trump_chunk88.wav,1
chunks\fake\taylor-to-trump_chunk89.wav,1
chunks\fake\taylor-to-trump_chunk9.wav,1
chunks\fake\taylor-to-trump_chunk90.wav,1
chunks\fake\taylor-to-trump_chunk91.wav,1
chunks\fake\taylor-to-trump_chunk92.wav,1
chunks\fake\taylor-to-trump_chunk93.wav,1
chunks\fake\taylor-to-trump_chunk94.wav,1
chunks\fake\taylor-to-trump_chunk95.wav,1
chunks\fake\taylor-to-trump_chunk96.wav,1
chunks\fake\taylor-to-trump_chunk97.wav,1
chunks\fake\taylor-to-trump_chunk98.wav,1
chunks\fake\taylor-to-trump_chunk99.wav,1
chunks\fake\trump-to-Biden_chunk0.wav,1
chunks\fake\trump-to-Biden_chunk1.wav,1
chunks\fake\trump-to-Biden_chunk10.wav,1
chunks\fake\trump-to-Biden_chunk100.wav,1
chunks\fake\trump-to-Biden_chunk101.wav,1
chunks\fake\trump-to-Biden_chunk102.wav,1
chunks\fake\trump-to-Biden_chunk103.wav,1
chunks\fake\trump-to-Biden_chunk104.wav,1
chunks\fake\trump-to-Biden_chunk105.wav,1
chunks\fake\trump-to-Biden_chunk106.wav,1
chunks\fake\trump-to-Biden_chunk107.wav,1
chunks\fake\trump-to-Biden_chunk108.wav,1
chunks\fake\trump-to-Biden_chunk109.wav,1
chunks\fake\trump-to-Biden_chunk11.wav,1
chunks\fake\trump-to-Biden_chunk110.wav,1
chunks\fake\trump-to-Biden_chunk111.wav,1
chunks\fake\trump-to-Biden_chunk112.wav,1
chunks\fake\trump-to-Biden_chunk113.wav,1
chunks\fake\trump-to-Biden_chunk114.wav,1
chunks\fake\trump-to-Biden_chunk115.wav,1
chunks\fake\trump-to-Biden_chunk116.wav,1
chunks\fake\trump-to-Biden_chunk117.wav,1
chunks\fake\trump-to-Biden_chunk118.wav,1
chunks\fake\trump-to-Biden_chunk119.wav,1
chunks\fake\trump-to-Biden_chunk12.wav,1
chunks\fake\trump-to-Biden_chunk120.wav,1
chunks\fake\trump-to-Biden_chunk121.wav,1
chunks\fake\trump-to-Biden_chunk122.wav,1
chunks\fake\trump-to-Biden_chunk123.wav,1
chunks\fake\trump-to-Biden_chunk124.wav,1
chunks\fake\trump-to-Biden_chunk125.wav,1
chunks\fake\trump-to-Biden_chunk126.wav,1
chunks\fake\trump-to-Biden_chunk127.wav,1
chunks\fake\trump-to-Biden_chunk128.wav,1
chunks\fake\trump-to-Biden_chunk129.wav,1
chunks\fake\trump-to-Biden_chunk13.wav,1
chunks\fake\trump-to-Biden_chunk130.wav,1
chunks\fake\trump-to-Biden_chunk131.wav,1
chunks\fake\trump-to-Biden_chunk132.wav,1
chunks\fake\trump-to-Biden_chunk133.wav,1
chunks\fake\trump-to-Biden_chunk134.wav,1
chunks\fake\trump-to-Biden_chunk135.wav,1
chunks\fake\trump-to-Biden_chunk136.wav,1
chunks\fake\trump-to-Biden_chunk137.wav,1
chunks\fake\trump-to-Biden_chunk138.wav,1
chunks\fake\trump-to-Biden_chunk139.wav,1
chunks\fake\trump-to-Biden_chunk14.wav,1
chunks\fake\trump-to-Biden_chunk140.wav,1
chunks\fake\trump-to-Biden_chunk141.wav,1
chunks\fake\trump-to-Biden_chunk142.wav,1
chunks\fake\trump-to-Biden_chunk143.wav,1
chunks\fake\trump-to-Biden_chunk144.wav,1
chunks\fake\trump-to-Biden_chunk145.wav,1
chunks\fake\trump-to-Biden_chunk146.wav,1
chunks\fake\trump-to-Biden_chunk147.wav,1
chunks\fake\trump-to-Biden_chunk148.wav,1
chunks\fake\trump-to-Biden_chunk149.wav,1
chunks\fake\trump-to-Biden_chunk15.wav,1
chunks\fake\trump-to-Biden_chunk150.wav,1
chunks\fake\trump-to-Biden_chunk151.wav,1
chunks\fake\trump-to-Biden_chunk152.wav,1
chunks\fake\trump-to-Biden_chunk153.wav,1
chunks\fake\trump-to-Biden_chunk154.wav,1
chunks\fake\trump-to-Biden_chunk155.wav,1
chunks\fake\trump-to-Biden_chunk156.wav,1
chunks\fake\trump-to-Biden_chunk157.wav,1
chunks\fake\trump-to-Biden_chunk158.wav,1
chunks\fake\trump-to-Biden_chunk159.wav,1
chunks\fake\trump-to-Biden_chunk16.wav,1
chunks\fake\trump-to-Biden_chunk160.wav,1
chunks\fake\trump-to-Biden_chunk161.wav,1
chunks\fake\trump-to-Biden_chunk162.wav,1
chunks\fake\trump-to-Biden_chunk163.wav,1
chunks\fake\trump-to-Biden_chunk164.wav,1
chunks\fake\trump-to-Biden_chunk165.wav,1
chunks\fake\trump-to-Biden_chunk166.wav,1
chunks\fake\trump-to-Biden_chunk167.wav,1
chunks\fake\trump-to-Biden_chunk168.wav,1
chunks\fake\trump-to-Biden_chunk169.wav,1
chunks\fake\trump-to-Biden_chunk17.wav,1
chunks\fake\trump-to-Biden_chunk170.wav,1
chunks\fake\trump-to-Biden_chunk171.wav,1
chunks\fake\trump-to-Biden_chunk172.wav,1
chunks\fake\trump-to-Biden_chunk173.wav,1
chunks\fake\trump-to-Biden_chunk174.wav,1
chunks\fake\trump-to-Biden_chunk175.wav,1
chunks\fake\trump-to-Biden_chunk176.wav,1
chunks\fake\trump-to-Biden_chunk177.wav,1
chunks\fake\trump-to-Biden_chunk178.wav,1
chunks\fake\trump-to-Biden_chunk179.wav,1
chunks\fake\trump-to-Biden_chunk18.wav,1
chunks\fake\trump-to-Biden_chunk180.wav,1
chunks\fake\trump-to-Biden_chunk181.wav,1
chunks\fake\trump-to-Biden_chunk182.wav,1
chunks\fake\trump-to-Biden_chunk183.wav,1
chunks\fake\trump-to-Biden_chunk184.wav,1
chunks\fake\trump-to-Biden_chunk185.wav,1
chunks\fake\trump-to-Biden_chunk186.wav,1
chunks\fake\trump-to-Biden_chunk187.wav,1
chunks\fake\trump-to-Biden_chunk188.wav,1
chunks\fake\trump-to-Biden_chunk189.wav,1
chunks\fake\trump-to-Biden_chunk19.wav,1
chunks\fake\trump-to-Biden_chunk190.wav,1
chunks\fake\trump-to-Biden_chunk191.wav,1
chunks\fake\trump-to-Biden_chunk192.wav,1
chunks\fake\trump-to-Biden_chunk193.wav,1
chunks\fake\trump-to-Biden_chunk194.wav,1
chunks\fake\trump-to-Biden_chunk195.wav,1
chunks\fake\trump-to-Biden_chunk196.wav,1
chunks\fake\trump-to-Biden_chunk197.wav,1
chunks\fake\trump-to-Biden_chunk198.wav,1
chunks\fake\trump-to-Biden_chunk199.wav,1
chunks\fake\trump-to-Biden_chunk2.wav,1
chunks\fake\trump-to-Biden_chunk20.wav,1
chunks\fake\trump-to-Biden_chunk21.wav,1
chunks\fake\trump-to-Biden_chunk22.wav,1
chunks\fake\trump-to-Biden_chunk23.wav,1
chunks\fake\trump-to-Biden_chunk24.wav,1
chunks\fake\trump-to-Biden_chunk25.wav,1
chunks\fake\trump-to-Biden_chunk26.wav,1
chunks\fake\trump-to-Biden_chunk27.wav,1
chunks\fake\trump-to-Biden_chunk28.wav,1
chunks\fake\trump-to-Biden_chunk29.wav,1
chunks\fake\trump-to-Biden_chunk3.wav,1
chunks\fake\trump-to-Biden_chunk30.wav,1
chunks\fake\trump-to-Biden_chunk31.wav,1
chunks\fake\trump-to-Biden_chunk32.wav,1
chunks\fake\trump-to-Biden_chunk33.wav,1
chunks\fake\trump-to-Biden_chunk34.wav,1
chunks\fake\trump-to-Biden_chunk35.wav,1
chunks\fake\trump-to-Biden_chunk36.wav,1
chunks\fake\trump-to-Biden_chunk37.wav,1
chunks\fake\trump-to-Biden_chunk38.wav,1
chunks\fake\trump-to-Biden_chunk39.wav,1
chunks\fake\trump-to-Biden_chunk4.wav,1
chunks\fake\trump-to-Biden_chunk40.wav,1
chunks\fake\trump-to-Biden_chunk41.wav,1
chunks\fake\trump-to-Biden_chunk42.wav,1
chunks\fake\trump-to-Biden_chunk43.wav,1
chunks\fake\trump-to-Biden_chunk44.wav,1
chunks\fake\trump-to-Biden_chunk45.wav,1
chunks\fake\trump-to-Biden_chunk46.wav,1
chunks\fake\trump-to-Biden_chunk47.wav,1
chunks\fake\trump-to-Biden_chunk48.wav,1
chunks\fake\trump-to-Biden_chunk49.wav,1
chunks\fake\trump-to-Biden_chunk5.wav,1
chunks\fake\trump-to-Biden_chunk50.wav,1
chunks\fake\trump-to-Biden_chunk51.wav,1
chunks\fake\trump-to-Biden_chunk52.wav,1
chunks\fake\trump-to-Biden_chunk53.wav,1
chunks\fake\trump-to-Biden_chunk54.wav,1
chunks\fake\trump-to-Biden_chunk55.wav,1
chunks\fake\trump-to-Biden_chunk56.wav,1
chunks\fake\trump-to-Biden_chunk57.wav,1
chunks\fake\trump-to-Biden_chunk58.wav,1
chunks\fake\trump-to-Biden_chunk59.wav,1
chunks\fake\trump-to-Biden_chunk6.wav,1
chunks\fake\trump-to-Biden_chunk60.wav,1
chunks\fake\trump-to-Biden_chunk61.wav,1
chunks\fake\trump-to-Biden_chunk62.wav,1
chunks\fake\trump-to-Biden_chunk63.wav,1
chunks\fake\trump-to-Biden_chunk64.wav,1
chunks\fake\trump-to-Biden_chunk65.wav,1
chunks\fake\trump-to-Biden_chunk66.wav,1
chunks\fake\trump-to-Biden_chunk67.wav,1
chunks\fake\trump-to-Biden_chunk68.wav,1
chunks\fake\trump-to-Biden_chunk69.wav,1
chunks\fake\trump-to-Biden_chunk7.wav,1
chunks\fake\trump-to-Biden_chunk70.wav,1
chunks\fake\trump-to-Biden_chunk71.wav,1
chunks\fake\trump-to-Biden_chunk72.wav,1
chunks\fake\trump-to-Biden_chunk73.wav,1
chunks\fake\trump-to-Biden_chunk74.wav,1
chunks\fake\trump-to-Biden_chunk75.wav,1
chunks\fake\trump-to-Biden_chunk76.wav,1
chunks\fake\trump-to-Biden_chunk77.wav,1
chunks\fake\trump-to-Biden_chunk78.wav,1
chunks\fake\trump-to-Biden_chunk79.wav,1
chunks\fake\trump-to-Biden_chunk8.wav,1
chunks\fake\trump-to-Biden_chunk80.wav,1
chunks\fake\trump-to-Biden_chunk81.wav,1
chunks\fake\trump-to-Biden_chunk82.wav,1
chunks\fake\trump-to-Biden_chunk83.wav,1
chunks\fake\trump-to-Biden_chunk84.wav,1
chunks\fake\trump-to-Biden_chunk85.wav,1
chunks\fake\trump-to-Biden_chunk86.wav,1
chunks\fake\trump-to-Biden_chunk87.wav,1
chunks\fake\trump-to-Biden_chunk88.wav,1
chunks\fake\trump-to-Biden_chunk89.wav,1
chunks\fake\trump-to-Biden_chunk9.wav,1
chunks\fake\trump-to-Biden_chunk90.wav,1
chunks\fake\trump-to-Biden_chunk91.wav,1
chunks\fake\trump-to-Biden_chunk92.wav,1
chunks\fake\trump-to-Biden_chunk93.wav,1
chunks\fake\trump-to-Biden_chunk94.wav,1
chunks\fake\trump-to-Biden_chunk95.wav,1
chunks\fake\trump-to-Biden_chunk96.wav,1
chunks\fake\trump-to-Biden_chunk97.wav,1
chunks\fake\trump-to-Biden_chunk98.wav,1
chunks\fake\trump-to-Biden_chunk99.wav,1
chunks\fake\trump-to-linus_chunk0.wav,1
chunks\fake\trump-to-linus_chunk1.wav,1
chunks\fake\trump-to-linus_chunk10.wav,1
chunks\fake\trump-to-linus_chunk100.wav,1
chunks\fake\trump-to-linus_chunk101.wav,1
chunks\fake\trump-to-linus_chunk102.wav,1
chunks\fake\trump-to-linus_chunk103.wav,1
chunks\fake\trump-to-linus_chunk104.wav,1
chunks\fake\trump-to-linus_chunk105.wav,1
chunks\fake\trump-to-linus_chunk106.wav,1
chunks\fake\trump-to-linus_chunk107.wav,1
chunks\fake\trump-to-linus_chunk108.wav,1
chunks\fake\trump-to-linus_chunk109.wav,1
chunks\fake\trump-to-linus_chunk11.wav,1
chunks\fake\trump-to-linus_chunk110.wav,1
chunks\fake\trump-to-linus_chunk111.wav,1
chunks\fake\trump-to-linus_chunk112.wav,1
chunks\fake\trump-to-linus_chunk113.wav,1
chunks\fake\trump-to-linus_chunk114.wav,1
chunks\fake\trump-to-linus_chunk115.wav,1
chunks\fake\trump-to-linus_chunk116.wav,1
chunks\fake\trump-to-linus_chunk117.wav,1
chunks\fake\trump-to-linus_chunk118.wav,1
chunks\fake\trump-to-linus_chunk119.wav,1
chunks\fake\trump-to-linus_chunk12.wav,1
chunks\fake\trump-to-linus_chunk120.wav,1
chunks\fake\trump-to-linus_chunk121.wav,1
chunks\fake\trump-to-linus_chunk122.wav,1
chunks\fake\trump-to-linus_chunk123.wav,1
chunks\fake\trump-to-linus_chunk124.wav,1
chunks\fake\trump-to-linus_chunk125.wav,1
chunks\fake\trump-to-linus_chunk126.wav,1
chunks\fake\trump-to-linus_chunk127.wav,1
chunks\fake\trump-to-linus_chunk128.wav,1
chunks\fake\trump-to-linus_chunk129.wav,1
chunks\fake\trump-to-linus_chunk13.wav,1
chunks\fake\trump-to-linus_chunk130.wav,1
chunks\fake\trump-to-linus_chunk131.wav,1
chunks\fake\trump-to-linus_chunk132.wav,1
chunks\fake\trump-to-linus_chunk133.wav,1
chunks\fake\trump-to-linus_chunk134.wav,1
chunks\fake\trump-to-linus_chunk135.wav,1
chunks\fake\trump-to-linus_chunk136.wav,1
chunks\fake\trump-to-linus_chunk137.wav,1
chunks\fake\trump-to-linus_chunk138.wav,1
chunks\fake\trump-to-linus_chunk139.wav,1
chunks\fake\trump-to-linus_chunk14.wav,1
chunks\fake\trump-to-linus_chunk140.wav,1
chunks\fake\trump-to-linus_chunk141.wav,1
chunks\fake\trump-to-linus_chunk142.wav,1
chunks\fake\trump-to-linus_chunk143.wav,1
chunks\fake\trump-to-linus_chunk144.wav,1
chunks\fake\trump-to-linus_chunk145.wav,1
chunks\fake\trump-to-linus_chunk146.wav,1
chunks\fake\trump-to-linus_chunk147.wav,1
chunks\fake\trump-to-linus_chunk148.wav,1
chunks\fake\trump-to-linus_chunk149.wav,1
chunks\fake\trump-to-linus_chunk15.wav,1
chunks\fake\trump-to-linus_chunk150.wav,1
chunks\fake\trump-to-linus_chunk151.wav,1
chunks\fake\trump-to-linus_chunk152.wav,1
chunks\fake\trump-to-linus_chunk153.wav,1
chunks\fake\trump-to-linus_chunk154.wav,1
chunks\fake\trump-to-linus_chunk155.wav,1
chunks\fake\trump-to-linus_chunk156.wav,1
chunks\fake\trump-to-linus_chunk157.wav,1
chunks\fake\trump-to-linus_chunk158.wav,1
chunks\fake\trump-to-linus_chunk159.wav,1
chunks\fake\trump-to-linus_chunk16.wav,1
chunks\fake\trump-to-linus_chunk160.wav,1
chunks\fake\trump-to-linus_chunk161.wav,1
chunks\fake\trump-to-linus_chunk162.wav,1
chunks\fake\trump-to-linus_chunk163.wav,1
chunks\fake\trump-to-linus_chunk164.wav,1
chunks\fake\trump-to-linus_chunk165.wav,1
chunks\fake\trump-to-linus_chunk166.wav,1
chunks\fake\trump-to-linus_chunk167.wav,1
chunks\fake\trump-to-linus_chunk168.wav,1
chunks\fake\trump-to-linus_chunk169.wav,1
chunks\fake\trump-to-linus_chunk17.wav,1
chunks\fake\trump-to-linus_chunk170.wav,1
chunks\fake\trump-to-linus_chunk171.wav,1
chunks\fake\trump-to-linus_chunk172.wav,1
chunks\fake\trump-to-linus_chunk173.wav,1
chunks\fake\trump-to-linus_chunk174.wav,1
chunks\fake\trump-to-linus_chunk175.wav,1
chunks\fake\trump-to-linus_chunk176.wav,1
chunks\fake\trump-to-linus_chunk177.wav,1
chunks\fake\trump-to-linus_chunk178.wav,1
chunks\fake\trump-to-linus_chunk179.wav,1
chunks\fake\trump-to-linus_chunk18.wav,1
chunks\fake\trump-to-linus_chunk180.wav,1
chunks\fake\trump-to-linus_chunk181.wav,1
chunks\fake\trump-to-linus_chunk182.wav,1
chunks\fake\trump-to-linus_chunk183.wav,1
chunks\fake\trump-to-linus_chunk184.wav,1
chunks\fake\trump-to-linus_chunk185.wav,1
chunks\fake\trump-to-linus_chunk186.wav,1
chunks\fake\trump-to-linus_chunk187.wav,1
chunks\fake\trump-to-linus_chunk188.wav,1
chunks\fake\trump-to-linus_chunk189.wav,1
chunks\fake\trump-to-linus_chunk19.wav,1
chunks\fake\trump-to-linus_chunk190.wav,1
chunks\fake\trump-to-linus_chunk191.wav,1
chunks\fake\trump-to-linus_chunk192.wav,1
chunks\fake\trump-to-linus_chunk193.wav,1
chunks\fake\trump-to-linus_chunk194.wav,1
chunks\fake\trump-to-linus_chunk195.wav,1
chunks\fake\trump-to-linus_chunk196.wav,1
chunks\fake\trump-to-linus_chunk197.wav,1
chunks\fake\trump-to-linus_chunk198.wav,1
chunks\fake\trump-to-linus_chunk199.wav,1
chunks\fake\trump-to-linus_chunk2.wav,1
chunks\fake\trump-to-linus_chunk20.wav,1
chunks\fake\trump-to-linus_chunk21.wav,1
chunks\fake\trump-to-linus_chunk22.wav,1
chunks\fake\trump-to-linus_chunk23.wav,1
chunks\fake\trump-to-linus_chunk24.wav,1
chunks\fake\trump-to-linus_chunk25.wav,1
chunks\fake\trump-to-linus_chunk26.wav,1
chunks\fake\trump-to-linus_chunk27.wav,1
chunks\fake\trump-to-linus_chunk28.wav,1
chunks\fake\trump-to-linus_chunk29.wav,1
chunks\fake\trump-to-linus_chunk3.wav,1
chunks\fake\trump-to-linus_chunk30.wav,1
chunks\fake\trump-to-linus_chunk31.wav,1
chunks\fake\trump-to-linus_chunk32.wav,1
chunks\fake\trump-to-linus_chunk33.wav,1
chunks\fake\trump-to-linus_chunk34.wav,1
chunks\fake\trump-to-linus_chunk35.wav,1
chunks\fake\trump-to-linus_chunk36.wav,1
chunks\fake\trump-to-linus_chunk37.wav,1
chunks\fake\trump-to-linus_chunk38.wav,1
chunks\fake\trump-to-linus_chunk39.wav,1
chunks\fake\trump-to-linus_chunk4.wav,1
chunks\fake\trump-to-linus_chunk40.wav,1
chunks\fake\trump-to-linus_chunk41.wav,1
chunks\fake\trump-to-linus_chunk42.wav,1
chunks\fake\trump-to-linus_chunk43.wav,1
chunks\fake\trump-to-linus_chunk44.wav,1
chunks\fake\trump-to-linus_chunk45.wav,1
chunks\fake\trump-to-linus_chunk46.wav,1
chunks\fake\trump-to-linus_chunk47.wav,1
chunks\fake\trump-to-linus_chunk48.wav,1
chunks\fake\trump-to-linus_chunk49.wav,1
chunks\fake\trump-to-linus_chunk5.wav,1
chunks\fake\trump-to-linus_chunk50.wav,1
chunks\fake\trump-to-linus_chunk51.wav,1
chunks\fake\trump-to-linus_chunk52.wav,1
chunks\fake\trump-to-linus_chunk53.wav,1
chunks\fake\trump-to-linus_chunk54.wav,1
chunks\fake\trump-to-linus_chunk55.wav,1
chunks\fake\trump-to-linus_chunk56.wav,1
chunks\fake\trump-to-linus_chunk57.wav,1
chunks\fake\trump-to-linus_chunk58.wav,1
chunks\fake\trump-to-linus_chunk59.wav,1
chunks\fake\trump-to-linus_chunk6.wav,1
chunks\fake\trump-to-linus_chunk60.wav,1
chunks\fake\trump-to-linus_chunk61.wav,1
chunks\fake\trump-to-linus_chunk62.wav,1
chunks\fake\trump-to-linus_chunk63.wav,1
chunks\fake\trump-to-linus_chunk64.wav,1
chunks\fake\trump-to-linus_chunk65.wav,1
chunks\fake\trump-to-linus_chunk66.wav,1
chunks\fake\trump-to-linus_chunk67.wav,1
chunks\fake\trump-to-linus_chunk68.wav,1
chunks\fake\trump-to-linus_chunk69.wav,1
chunks\fake\trump-to-linus_chunk7.wav,1
chunks\fake\trump-to-linus_chunk70.wav,1
chunks\fake\trump-to-linus_chunk71.wav,1
chunks\fake\trump-to-linus_chunk72.wav,1
chunks\fake\trump-to-linus_chunk73.wav,1
chunks\fake\trump-to-linus_chunk74.wav,1
chunks\fake\trump-to-linus_chunk75.wav,1
chunks\fake\trump-to-linus_chunk76.wav,1
chunks\fake\trump-to-linus_chunk77.wav,1
chunks\fake\trump-to-linus_chunk78.wav,1
chunks\fake\trump-to-linus_chunk79.wav,1
chunks\fake\trump-to-linus_chunk8.wav,1
chunks\fake\trump-to-linus_chunk80.wav,1
chunks\fake\trump-to-linus_chunk81.wav,1
chunks\fake\trump-to-linus_chunk82.wav,1
chunks\fake\trump-to-linus_chunk83.wav,1
chunks\fake\trump-to-linus_chunk84.wav,1
chunks\fake\trump-to-linus_chunk85.wav,1
chunks\fake\trump-to-linus_chunk86.wav,1
chunks\fake\trump-to-linus_chunk87.wav,1
chunks\fake\trump-to-linus_chunk88.wav,1
chunks\fake\trump-to-linus_chunk89.wav,1
chunks\fake\trump-to-linus_chunk9.wav,1
chunks\fake\trump-to-linus_chunk90.wav,1
chunks\fake\trump-to-linus_chunk91.wav,1
chunks\fake\trump-to-linus_chunk92.wav,1
chunks\fake\trump-to-linus_chunk93.wav,1
chunks\fake\trump-to-linus_chunk94.wav,1
chunks\fake\trump-to-linus_chunk95.wav,1
chunks\fake\trump-to-linus_chunk96.wav,1
chunks\fake\trump-to-linus_chunk97.wav,1
chunks\fake\trump-to-linus_chunk98.wav,1
chunks\fake\trump-to-linus_chunk99.wav,1
chunks\fake\trump-to-margot_chunk0.wav,1
chunks\fake\trump-to-margot_chunk1.wav,1
chunks\fake\trump-to-margot_chunk10.wav,1
chunks\fake\trump-to-margot_chunk100.wav,1
chunks\fake\trump-to-margot_chunk101.wav,1
chunks\fake\trump-to-margot_chunk102.wav,1
chunks\fake\trump-to-margot_chunk103.wav,1
chunks\fake\trump-to-margot_chunk104.wav,1
chunks\fake\trump-to-margot_chunk105.wav,1
chunks\fake\trump-to-margot_chunk106.wav,1
chunks\fake\trump-to-margot_chunk107.wav,1
chunks\fake\trump-to-margot_chunk108.wav,1
chunks\fake\trump-to-margot_chunk109.wav,1
chunks\fake\trump-to-margot_chunk11.wav,1
chunks\fake\trump-to-margot_chunk110.wav,1
chunks\fake\trump-to-margot_chunk111.wav,1
chunks\fake\trump-to-margot_chunk112.wav,1
chunks\fake\trump-to-margot_chunk113.wav,1
chunks\fake\trump-to-margot_chunk114.wav,1
chunks\fake\trump-to-margot_chunk115.wav,1
chunks\fake\trump-to-margot_chunk116.wav,1
chunks\fake\trump-to-margot_chunk117.wav,1
chunks\fake\trump-to-margot_chunk118.wav,1
chunks\fake\trump-to-margot_chunk119.wav,1
chunks\fake\trump-to-margot_chunk12.wav,1
chunks\fake\trump-to-margot_chunk120.wav,1
chunks\fake\trump-to-margot_chunk121.wav,1
chunks\fake\trump-to-margot_chunk122.wav,1
chunks\fake\trump-to-margot_chunk123.wav,1
chunks\fake\trump-to-margot_chunk124.wav,1
chunks\fake\trump-to-margot_chunk125.wav,1
chunks\fake\trump-to-margot_chunk126.wav,1
chunks\fake\trump-to-margot_chunk127.wav,1
chunks\fake\trump-to-margot_chunk128.wav,1
chunks\fake\trump-to-margot_chunk129.wav,1
chunks\fake\trump-to-margot_chunk13.wav,1
chunks\fake\trump-to-margot_chunk130.wav,1
chunks\fake\trump-to-margot_chunk131.wav,1
chunks\fake\trump-to-margot_chunk132.wav,1
chunks\fake\trump-to-margot_chunk133.wav,1
chunks\fake\trump-to-margot_chunk134.wav,1
chunks\fake\trump-to-margot_chunk135.wav,1
chunks\fake\trump-to-margot_chunk136.wav,1
chunks\fake\trump-to-margot_chunk137.wav,1
chunks\fake\trump-to-margot_chunk138.wav,1
chunks\fake\trump-to-margot_chunk139.wav,1
chunks\fake\trump-to-margot_chunk14.wav,1
chunks\fake\trump-to-margot_chunk140.wav,1
chunks\fake\trump-to-margot_chunk141.wav,1
chunks\fake\trump-to-margot_chunk142.wav,1
chunks\fake\trump-to-margot_chunk143.wav,1
chunks\fake\trump-to-margot_chunk144.wav,1
chunks\fake\trump-to-margot_chunk145.wav,1
chunks\fake\trump-to-margot_chunk146.wav,1
chunks\fake\trump-to-margot_chunk147.wav,1
chunks\fake\trump-to-margot_chunk148.wav,1
chunks\fake\trump-to-margot_chunk149.wav,1
chunks\fake\trump-to-margot_chunk15.wav,1
chunks\fake\trump-to-margot_chunk150.wav,1
chunks\fake\trump-to-margot_chunk151.wav,1
chunks\fake\trump-to-margot_chunk152.wav,1
chunks\fake\trump-to-margot_chunk153.wav,1
chunks\fake\trump-to-margot_chunk154.wav,1
chunks\fake\trump-to-margot_chunk155.wav,1
chunks\fake\trump-to-margot_chunk156.wav,1
chunks\fake\trump-to-margot_chunk157.wav,1
chunks\fake\trump-to-margot_chunk158.wav,1
chunks\fake\trump-to-margot_chunk159.wav,1
chunks\fake\trump-to-margot_chunk16.wav,1
chunks\fake\trump-to-margot_chunk160.wav,1
chunks\fake\trump-to-margot_chunk161.wav,1
chunks\fake\trump-to-margot_chunk162.wav,1
chunks\fake\trump-to-margot_chunk163.wav,1
chunks\fake\trump-to-margot_chunk164.wav,1
chunks\fake\trump-to-margot_chunk165.wav,1
chunks\fake\trump-to-margot_chunk166.wav,1
chunks\fake\trump-to-margot_chunk167.wav,1
chunks\fake\trump-to-margot_chunk168.wav,1
chunks\fake\trump-to-margot_chunk169.wav,1
chunks\fake\trump-to-margot_chunk17.wav,1
chunks\fake\trump-to-margot_chunk170.wav,1
chunks\fake\trump-to-margot_chunk171.wav,1
chunks\fake\trump-to-margot_chunk172.wav,1
chunks\fake\trump-to-margot_chunk173.wav,1
chunks\fake\trump-to-margot_chunk174.wav,1
chunks\fake\trump-to-margot_chunk175.wav,1
chunks\fake\trump-to-margot_chunk176.wav,1
chunks\fake\trump-to-margot_chunk177.wav,1
chunks\fake\trump-to-margot_chunk178.wav,1
chunks\fake\trump-to-margot_chunk179.wav,1
chunks\fake\trump-to-margot_chunk18.wav,1
chunks\fake\trump-to-margot_chunk180.wav,1
chunks\fake\trump-to-margot_chunk181.wav,1
chunks\fake\trump-to-margot_chunk182.wav,1
chunks\fake\trump-to-margot_chunk183.wav,1
chunks\fake\trump-to-margot_chunk184.wav,1
chunks\fake\trump-to-margot_chunk185.wav,1
chunks\fake\trump-to-margot_chunk186.wav,1
chunks\fake\trump-to-margot_chunk187.wav,1
chunks\fake\trump-to-margot_chunk188.wav,1
chunks\fake\trump-to-margot_chunk189.wav,1
chunks\fake\trump-to-margot_chunk19.wav,1
chunks\fake\trump-to-margot_chunk190.wav,1
chunks\fake\trump-to-margot_chunk191.wav,1
chunks\fake\trump-to-margot_chunk192.wav,1
chunks\fake\trump-to-margot_chunk193.wav,1
chunks\fake\trump-to-margot_chunk194.wav,1
chunks\fake\trump-to-margot_chunk195.wav,1
chunks\fake\trump-to-margot_chunk196.wav,1
chunks\fake\trump-to-margot_chunk197.wav,1
chunks\fake\trump-to-margot_chunk198.wav,1
chunks\fake\trump-to-margot_chunk199.wav,1
chunks\fake\trump-to-margot_chunk2.wav,1
chunks\fake\trump-to-margot_chunk20.wav,1
chunks\fake\trump-to-margot_chunk21.wav,1
chunks\fake\trump-to-margot_chunk22.wav,1
chunks\fake\trump-to-margot_chunk23.wav,1
chunks\fake\trump-to-margot_chunk24.wav,1
chunks\fake\trump-to-margot_chunk25.wav,1
chunks\fake\trump-to-margot_chunk26.wav,1
chunks\fake\trump-to-margot_chunk27.wav,1
chunks\fake\trump-to-margot_chunk28.wav,1
chunks\fake\trump-to-margot_chunk29.wav,1
